time,mean,min,max,source,climatology,anomaly
1954-06-22 00:00:00+00:00,15.87,12.63,18.01,ERA5,16.8,-0.92
1954-06-23 00:00:00+00:00,16.46,12.58,21.03,ERA5,16.87,-0.41
1954-06-24 00:00:00+00:00,17.42,12.71,22.15,ERA5,16.94,0.48
1954-06-25 00:00:00+00:00,14.01,11.54,16.42,ERA5,17.01,-3.0
1954-06-26 00:00:00+00:00,15.08,11.14,16.54,ERA5,17.08,-1.99
1954-06-27 00:00:00+00:00,13.08,9.55,16.52,ERA5,17.14,-4.06
1954-06-28 00:00:00+00:00,12.48,8.74,15.73,ERA5,17.2,-4.72
1954-06-29 00:00:00+00:00,12.45,8.55,15.09,ERA5,17.27,-4.81
1954-06-30 00:00:00+00:00,12.71,8.43,16.04,ERA5,17.33,-4.62
1954-07-01 00:00:00+00:00,13.73,9.19,17.26,ERA5,17.4,-3.67
1954-07-02 00:00:00+00:00,14.57,12.31,16.44,ERA5,17.46,-2.9
1954-07-03 00:00:00+00:00,13.37,10.46,15.45,ERA5,17.52,-4.15
1954-07-04 00:00:00+00:00,13.27,9.98,15.97,ERA5,17.57,-4.31
1954-07-05 00:00:00+00:00,12.09,9.04,15.41,ERA5,17.63,-5.54
1954-07-06 00:00:00+00:00,11.34,7.87,13.93,ERA5,17.7,-6.36
1954-07-07 00:00:00+00:00,10.96,6.57,14.41,ERA5,17.76,-6.8
1954-07-08 00:00:00+00:00,13.82,6.82,19.47,ERA5,17.81,-3.99
1954-07-09 00:00:00+00:00,15.52,9.58,19.92,ERA5,17.85,-2.34
1954-07-10 00:00:00+00:00,17.33,10.77,21.63,ERA5,17.9,-0.57
1954-07-11 00:00:00+00:00,16.46,11.44,19.41,ERA5,17.94,-1.48
1954-07-12 00:00:00+00:00,14.61,10.81,17.8,ERA5,17.98,-3.37
1954-07-13 00:00:00+00:00,15.06,11.77,17.62,ERA5,18.03,-2.97
1954-07-14 00:00:00+00:00,15.44,11.24,17.64,ERA5,18.07,-2.63
1954-07-15 00:00:00+00:00,14.42,11.89,16.82,ERA5,18.1,-3.69
1954-07-16 00:00:00+00:00,15.21,12.13,18.46,ERA5,18.14,-2.93
1954-07-17 00:00:00+00:00,14.62,13.22,16.34,ERA5,18.18,-3.56
1954-07-18 00:00:00+00:00,14.51,13.33,16.72,ERA5,18.2,-3.69
1954-07-19 00:00:00+00:00,13.44,7.34,15.4,ERA5,18.22,-4.79
1954-07-20 00:00:00+00:00,15.35,7.71,20.95,ERA5,18.25,-2.9
1954-07-21 00:00:00+00:00,15.02,11.88,18.75,ERA5,18.27,-3.25
1954-07-22 00:00:00+00:00,14.8,10.19,18.09,ERA5,18.3,-3.5
1954-07-23 00:00:00+00:00,15.24,10.79,18.55,ERA5,18.33,-3.09
1954-07-24 00:00:00+00:00,16.49,13.97,18.83,ERA5,18.35,-1.87
1954-07-25 00:00:00+00:00,18.12,16.46,21.41,ERA5,18.36,-0.24
1954-07-26 00:00:00+00:00,16.37,14.18,17.78,ERA5,18.37,-2.0
1954-07-27 00:00:00+00:00,15.39,12.09,18.11,ERA5,18.37,-2.98
1954-07-28 00:00:00+00:00,13.83,11.61,16.42,ERA5,18.36,-4.54
1954-07-29 00:00:00+00:00,14.93,12.84,16.97,ERA5,18.34,-3.41
1954-07-30 00:00:00+00:00,14.78,12.8,16.85,ERA5,18.31,-3.53
1954-07-31 00:00:00+00:00,14.3,12.45,16.11,ERA5,18.28,-3.98
1954-08-01 00:00:00+00:00,16.23,12.27,19.47,ERA5,18.25,-2.02
1954-08-02 00:00:00+00:00,19.34,14.85,24.29,ERA5,18.21,1.13
1954-08-03 00:00:00+00:00,21.61,13.73,28.34,ERA5,18.17,3.44
1954-08-04 00:00:00+00:00,21.86,17.94,26.05,ERA5,18.13,3.72
1954-08-05 00:00:00+00:00,20.93,17.28,24.67,ERA5,18.11,2.83
1954-08-06 00:00:00+00:00,19.11,14.4,21.79,ERA5,18.09,1.03
1954-08-07 00:00:00+00:00,15.0,12.2,18.2,ERA5,18.06,-3.07
1954-08-08 00:00:00+00:00,14.15,12.58,15.14,ERA5,18.04,-3.89
1954-08-09 00:00:00+00:00,14.85,12.17,17.9,ERA5,18.01,-3.16
1954-08-10 00:00:00+00:00,14.33,12.57,16.15,ERA5,17.98,-3.65
1954-08-11 00:00:00+00:00,14.5,11.15,16.47,ERA5,17.95,-3.45
1954-08-12 00:00:00+00:00,14.35,10.13,16.72,ERA5,17.93,-3.58
1954-08-13 00:00:00+00:00,16.08,12.2,18.66,ERA5,17.9,-1.82
1954-08-14 00:00:00+00:00,14.29,11.06,18.04,ERA5,17.86,-3.57
1954-08-15 00:00:00+00:00,14.5,12.07,17.86,ERA5,17.81,-3.31
1954-08-16 00:00:00+00:00,13.68,10.72,17.57,ERA5,17.75,-4.07
1954-08-17 00:00:00+00:00,15.88,9.83,20.72,ERA5,17.69,-1.81
1954-08-18 00:00:00+00:00,16.92,13.08,18.73,ERA5,17.62,-0.7
1954-08-19 00:00:00+00:00,13.05,11.4,14.48,ERA5,17.54,-4.49
1954-08-20 00:00:00+00:00,13.7,10.25,17.47,ERA5,17.46,-3.76
1954-08-21 00:00:00+00:00,14.3,9.44,18.38,ERA5,17.39,-3.09
1954-08-22 00:00:00+00:00,13.98,11.65,17.36,ERA5,17.33,-3.35
1954-08-23 00:00:00+00:00,13.53,11.7,16.44,ERA5,17.26,-3.73
1954-08-24 00:00:00+00:00,12.57,11.6,14.05,ERA5,17.17,-4.6
1954-08-25 00:00:00+00:00,13.67,12.39,15.1,ERA5,17.09,-3.42
1954-08-26 00:00:00+00:00,16.48,11.95,21.04,ERA5,17.0,-0.52
1954-08-27 00:00:00+00:00,17.33,12.38,22.16,ERA5,16.91,0.42
1954-08-28 00:00:00+00:00,16.35,11.65,21.27,ERA5,16.83,-0.48
1954-08-29 00:00:00+00:00,15.24,10.17,19.93,ERA5,16.74,-1.5
1954-08-30 00:00:00+00:00,16.69,13.0,19.84,ERA5,16.65,0.03
1954-08-31 00:00:00+00:00,17.75,13.51,22.41,ERA5,16.57,1.19
1954-09-01 00:00:00+00:00,19.83,11.72,27.22,ERA5,16.48,3.35
1954-09-02 00:00:00+00:00,19.2,15.35,21.78,ERA5,16.38,2.83
1954-09-03 00:00:00+00:00,18.35,13.78,23.11,ERA5,16.28,2.08
1954-09-04 00:00:00+00:00,18.13,12.99,24.44,ERA5,16.18,1.95
1954-09-05 00:00:00+00:00,13.74,12.0,14.92,ERA5,16.06,-2.33
1954-09-06 00:00:00+00:00,15.79,11.04,19.52,ERA5,15.94,-0.15
1954-09-07 00:00:00+00:00,16.32,12.12,18.59,ERA5,15.82,0.5
1954-09-08 00:00:00+00:00,14.45,8.47,18.42,ERA5,15.71,-1.26
1954-09-09 00:00:00+00:00,16.38,12.57,18.8,ERA5,15.6,0.77
1954-09-10 00:00:00+00:00,15.25,10.81,17.95,ERA5,15.5,-0.25
1954-09-11 00:00:00+00:00,14.97,11.91,17.65,ERA5,15.4,-0.43
1954-09-12 00:00:00+00:00,13.74,11.6,16.28,ERA5,15.29,-1.55
1954-09-13 00:00:00+00:00,13.05,10.91,16.31,ERA5,15.19,-2.14
1954-09-14 00:00:00+00:00,12.8,8.96,16.98,ERA5,15.08,-2.28
1954-09-15 00:00:00+00:00,12.66,7.99,15.63,ERA5,14.97,-2.31
1954-09-16 00:00:00+00:00,15.15,11.21,18.18,ERA5,14.85,0.29
1954-09-17 00:00:00+00:00,12.63,9.92,15.1,ERA5,14.73,-2.1
1954-09-18 00:00:00+00:00,12.92,11.44,14.88,ERA5,14.6,-1.67
1954-09-19 00:00:00+00:00,13.85,11.18,16.13,ERA5,14.47,-0.61
1954-09-20 00:00:00+00:00,12.98,10.31,15.35,ERA5,14.34,-1.36
1954-09-21 00:00:00+00:00,11.28,9.06,13.75,ERA5,14.21,-2.94
1954-09-22 00:00:00+00:00,10.01,6.32,12.52,ERA5,14.09,-4.09
1954-09-23 00:00:00+00:00,10.04,4.95,14.96,ERA5,13.97,-3.93
1954-09-24 00:00:00+00:00,14.46,9.37,17.81,ERA5,13.86,0.6
1954-09-25 00:00:00+00:00,13.63,10.21,15.7,ERA5,13.75,-0.12
1954-09-26 00:00:00+00:00,11.83,9.21,14.63,ERA5,13.63,-1.8
1954-09-27 00:00:00+00:00,10.2,5.82,12.59,ERA5,13.52,-3.32
1954-09-28 00:00:00+00:00,9.45,6.13,13.25,ERA5,13.41,-3.95
1954-09-29 00:00:00+00:00,7.62,5.08,10.41,ERA5,13.3,-5.68
1954-09-30 00:00:00+00:00,8.6,4.94,12.61,ERA5,13.19,-4.59
1954-10-01 00:00:00+00:00,14.13,11.33,16.22,ERA5,13.08,1.05
1954-10-02 00:00:00+00:00,15.21,12.31,18.74,ERA5,12.98,2.24
1954-10-03 00:00:00+00:00,16.24,11.36,21.29,ERA5,12.87,3.37
1954-10-04 00:00:00+00:00,13.31,11.14,15.81,ERA5,12.76,0.55
1954-10-05 00:00:00+00:00,12.7,10.93,14.24,ERA5,12.64,0.05
1954-10-06 00:00:00+00:00,12.65,8.19,15.15,ERA5,12.51,0.14
1954-10-07 00:00:00+00:00,9.67,8.29,11.03,ERA5,12.39,-2.72
1954-10-08 00:00:00+00:00,9.97,7.49,11.91,ERA5,12.27,-2.3
1954-10-09 00:00:00+00:00,9.72,6.01,11.82,ERA5,12.15,-2.43
1954-10-10 00:00:00+00:00,8.28,4.5,11.5,ERA5,12.03,-3.75
1954-10-11 00:00:00+00:00,9.82,6.46,12.62,ERA5,11.89,-2.08
1954-10-12 00:00:00+00:00,9.95,5.86,14.13,ERA5,11.76,-1.81
1954-10-13 00:00:00+00:00,11.89,8.87,14.2,ERA5,11.63,0.26
1954-10-14 00:00:00+00:00,12.13,8.51,15.79,ERA5,11.51,0.63
1954-10-15 00:00:00+00:00,11.44,8.3,14.82,ERA5,11.39,0.06
1954-10-16 00:00:00+00:00,14.32,10.93,16.95,ERA5,11.25,3.07
1954-10-17 00:00:00+00:00,15.09,13.0,17.59,ERA5,11.12,3.97
1954-10-18 00:00:00+00:00,16.65,13.44,19.79,ERA5,10.99,5.66
1954-10-19 00:00:00+00:00,14.64,10.9,16.66,ERA5,10.86,3.78
1954-10-20 00:00:00+00:00,12.38,10.65,14.09,ERA5,10.72,1.66
1954-10-21 00:00:00+00:00,11.67,10.5,12.58,ERA5,10.57,1.1
1954-10-22 00:00:00+00:00,11.66,9.47,13.44,ERA5,10.42,1.23
1954-10-23 00:00:00+00:00,11.34,7.8,14.01,ERA5,10.29,1.05
1954-10-24 00:00:00+00:00,12.75,8.11,16.43,ERA5,10.16,2.59
1954-10-25 00:00:00+00:00,8.23,4.71,10.68,ERA5,10.02,-1.8
1954-10-26 00:00:00+00:00,6.53,3.13,10.18,ERA5,9.9,-3.36
1954-10-27 00:00:00+00:00,12.58,7.96,16.24,ERA5,9.77,2.81
1954-10-28 00:00:00+00:00,13.57,11.45,16.16,ERA5,9.64,3.93
1954-10-29 00:00:00+00:00,13.55,11.61,16.03,ERA5,9.5,4.05
1954-10-30 00:00:00+00:00,10.48,7.14,12.13,ERA5,9.36,1.12
1954-10-31 00:00:00+00:00,8.89,6.61,11.28,ERA5,9.22,-0.33
1954-11-01 00:00:00+00:00,9.69,6.45,13.51,ERA5,9.08,0.61
1954-11-02 00:00:00+00:00,7.32,2.82,12.86,ERA5,8.95,-1.63
1954-11-03 00:00:00+00:00,8.17,5.83,10.41,ERA5,8.82,-0.66
1954-11-04 00:00:00+00:00,8.23,5.44,11.55,ERA5,8.69,-0.46
1954-11-05 00:00:00+00:00,7.91,4.85,12.1,ERA5,8.56,-0.66
1954-11-06 00:00:00+00:00,12.23,8.07,15.26,ERA5,8.44,3.79
1954-11-07 00:00:00+00:00,12.18,5.97,13.88,ERA5,8.32,3.85
1954-11-08 00:00:00+00:00,5.9,1.56,8.49,ERA5,8.2,-2.3
1954-11-09 00:00:00+00:00,7.02,3.16,9.57,ERA5,8.07,-1.06
1954-11-10 00:00:00+00:00,4.1,0.08,6.94,ERA5,7.93,-3.82
1954-11-11 00:00:00+00:00,7.7,3.87,10.87,ERA5,7.8,-0.1
1954-11-12 00:00:00+00:00,11.09,6.14,13.44,ERA5,7.68,3.41
1954-11-13 00:00:00+00:00,5.5,3.62,8.57,ERA5,7.56,-2.06
1954-11-14 00:00:00+00:00,6.62,3.39,8.46,ERA5,7.44,-0.81
1954-11-15 00:00:00+00:00,3.99,-0.1,7.39,ERA5,7.31,-3.33
1954-11-16 00:00:00+00:00,3.42,-0.83,6.25,ERA5,7.2,-3.78
1954-11-17 00:00:00+00:00,5.19,0.79,7.59,ERA5,7.1,-1.91
1954-11-18 00:00:00+00:00,4.44,1.17,6.97,ERA5,7.01,-2.57
1954-11-19 00:00:00+00:00,3.21,1.2,6.35,ERA5,6.92,-3.7
1954-11-20 00:00:00+00:00,1.17,-1.95,4.39,ERA5,6.81,-5.64
1954-11-21 00:00:00+00:00,-0.9,-3.95,2.4,ERA5,6.71,-7.61
1954-11-22 00:00:00+00:00,4.37,0.55,8.36,ERA5,6.62,-2.25
1954-11-23 00:00:00+00:00,8.92,7.28,10.15,ERA5,6.54,2.39
1954-11-24 00:00:00+00:00,7.4,5.7,9.86,ERA5,6.44,0.96
1954-11-25 00:00:00+00:00,8.36,5.44,10.88,ERA5,6.33,2.03
1954-11-26 00:00:00+00:00,8.3,5.91,11.56,ERA5,6.21,2.08
1954-11-27 00:00:00+00:00,9.84,8.39,11.39,ERA5,6.11,3.73
1954-11-28 00:00:00+00:00,9.86,7.17,11.43,ERA5,5.99,3.87
1954-11-29 00:00:00+00:00,8.63,6.78,11.76,ERA5,5.88,2.75
1954-11-30 00:00:00+00:00,10.58,7.19,12.92,ERA5,5.79,4.79
1954-12-01 00:00:00+00:00,6.64,4.55,8.8,ERA5,5.7,0.94
1954-12-02 00:00:00+00:00,7.82,4.26,10.44,ERA5,5.6,2.22
1954-12-03 00:00:00+00:00,10.3,7.03,12.87,ERA5,5.5,4.8
1954-12-04 00:00:00+00:00,9.43,7.08,11.54,ERA5,5.39,4.04
1954-12-05 00:00:00+00:00,5.77,2.86,7.76,ERA5,5.3,0.47
1954-12-06 00:00:00+00:00,4.13,2.62,6.17,ERA5,5.23,-1.1
1954-12-07 00:00:00+00:00,1.1,-0.62,3.58,ERA5,5.15,-4.04
1954-12-08 00:00:00+00:00,2.53,-0.4,7.76,ERA5,5.08,-2.55
1954-12-09 00:00:00+00:00,7.57,6.69,8.17,ERA5,5.02,2.55
1954-12-10 00:00:00+00:00,4.6,2.85,6.66,ERA5,4.95,-0.35
1954-12-11 00:00:00+00:00,3.52,1.32,5.11,ERA5,4.89,-1.38
1954-12-12 00:00:00+00:00,3.55,1.89,4.96,ERA5,4.83,-1.28
1954-12-13 00:00:00+00:00,4.46,3.04,6.47,ERA5,4.78,-0.32
1954-12-14 00:00:00+00:00,7.71,5.97,10.36,ERA5,4.73,2.98
1954-12-15 00:00:00+00:00,8.4,2.56,11.36,ERA5,4.68,3.72
1954-12-16 00:00:00+00:00,0.96,-1.88,2.79,ERA5,4.63,-3.67
1954-12-17 00:00:00+00:00,1.47,-1.15,5.11,ERA5,4.58,-3.11
1954-12-18 00:00:00+00:00,1.18,-0.69,2.44,ERA5,4.55,-3.37
1954-12-19 00:00:00+00:00,4.58,2.75,5.83,ERA5,4.5,0.07
1954-12-20 00:00:00+00:00,6.59,5.11,8.42,ERA5,4.47,2.11
1954-12-21 00:00:00+00:00,6.0,3.35,9.47,ERA5,4.45,1.56
1954-12-22 00:00:00+00:00,7.34,6.19,9.52,ERA5,4.41,2.93
1954-12-23 00:00:00+00:00,7.03,3.3,9.74,ERA5,4.37,2.67
1954-12-24 00:00:00+00:00,2.23,-0.63,3.84,ERA5,4.31,-2.09
1954-12-25 00:00:00+00:00,4.79,-0.35,7.38,ERA5,4.27,0.52
1954-12-26 00:00:00+00:00,8.48,6.56,9.49,ERA5,4.21,4.27
1954-12-27 00:00:00+00:00,8.7,7.31,10.12,ERA5,4.15,4.55
1954-12-28 00:00:00+00:00,9.64,7.64,10.49,ERA5,4.11,5.53
1954-12-29 00:00:00+00:00,8.39,7.36,9.42,ERA5,4.07,4.31
1954-12-30 00:00:00+00:00,6.89,3.19,8.09,ERA5,4.04,2.85
1954-12-31 00:00:00+00:00,0.89,-1.03,2.94,ERA5,4.01,-3.11
1955-01-01 00:00:00+00:00,0.26,-1.05,1.11,ERA5,3.96,-3.71
1955-01-02 00:00:00+00:00,-1.58,-2.62,0.19,ERA5,3.93,-5.51
1955-01-03 00:00:00+00:00,-2.29,-3.39,-1.12,ERA5,3.9,-6.19
1955-01-04 00:00:00+00:00,-1.44,-2.76,-0.31,ERA5,3.88,-5.33
1955-01-05 00:00:00+00:00,-0.61,-1.52,0.43,ERA5,3.87,-4.48
1955-01-06 00:00:00+00:00,-0.13,-1.26,1.05,ERA5,3.86,-3.99
1955-01-07 00:00:00+00:00,-2.31,-6.82,-0.6,ERA5,3.85,-6.16
1955-01-08 00:00:00+00:00,-4.15,-6.54,-3.1,ERA5,3.84,-7.98
1955-01-09 00:00:00+00:00,-3.38,-3.87,-2.42,ERA5,3.84,-7.22
1955-01-10 00:00:00+00:00,-0.03,-3.08,5.0,ERA5,3.83,-3.86
1955-01-11 00:00:00+00:00,4.97,0.79,10.65,ERA5,3.82,1.15
1955-01-12 00:00:00+00:00,-0.15,-2.71,1.59,ERA5,3.81,-3.96
1955-01-13 00:00:00+00:00,-0.82,-2.26,0.29,ERA5,3.8,-4.62
1955-01-14 00:00:00+00:00,-0.39,-4.91,3.37,ERA5,3.79,-4.18
1955-01-15 00:00:00+00:00,-0.32,-4.22,5.82,ERA5,3.78,-4.1
1955-01-16 00:00:00+00:00,6.79,-0.32,9.46,ERA5,3.79,3.0
1955-01-17 00:00:00+00:00,-1.82,-4.43,0.69,ERA5,3.79,-5.61
1955-01-18 00:00:00+00:00,-0.75,-4.23,1.47,ERA5,3.78,-4.53
1955-01-19 00:00:00+00:00,-1.61,-5.52,2.2,ERA5,3.75,-5.36
1955-01-20 00:00:00+00:00,-2.81,-7.23,0.28,ERA5,3.76,-6.57
1955-01-21 00:00:00+00:00,2.65,-1.32,5.93,ERA5,3.76,-1.11
1955-01-22 00:00:00+00:00,6.71,5.21,8.56,ERA5,3.74,2.97
1955-01-23 00:00:00+00:00,2.39,0.86,5.59,ERA5,3.73,-1.33
1955-01-24 00:00:00+00:00,0.38,-0.4,1.25,ERA5,3.72,-3.34
1955-01-25 00:00:00+00:00,-0.52,-1.49,0.3,ERA5,3.74,-4.25
1955-01-26 00:00:00+00:00,0.05,-1.9,2.7,ERA5,3.76,-3.71
1955-01-27 00:00:00+00:00,2.97,-0.71,6.47,ERA5,3.79,-0.82
1955-01-28 00:00:00+00:00,7.18,3.94,11.26,ERA5,3.83,3.35
1955-01-29 00:00:00+00:00,7.91,5.06,11.65,ERA5,3.87,4.04
1955-01-30 00:00:00+00:00,7.34,5.38,9.14,ERA5,3.89,3.45
1955-01-31 00:00:00+00:00,9.35,7.69,11.09,ERA5,3.9,5.44
1955-02-01 00:00:00+00:00,8.0,5.9,10.72,ERA5,3.93,4.07
1955-02-02 00:00:00+00:00,5.36,3.71,7.75,ERA5,3.96,1.4
1955-02-03 00:00:00+00:00,6.14,4.71,7.19,ERA5,3.99,2.15
1955-02-04 00:00:00+00:00,5.92,4.34,7.36,ERA5,4.03,1.89
1955-02-05 00:00:00+00:00,5.1,3.49,6.94,ERA5,4.07,1.03
1955-02-06 00:00:00+00:00,2.67,-0.97,5.63,ERA5,4.12,-1.44
1955-02-07 00:00:00+00:00,2.07,-1.5,9.2,ERA5,4.16,-2.09
1955-02-08 00:00:00+00:00,8.72,6.49,10.27,ERA5,4.2,4.52
1955-02-09 00:00:00+00:00,4.9,0.94,6.23,ERA5,4.23,0.67
1955-02-10 00:00:00+00:00,2.03,0.38,3.9,ERA5,4.27,-2.24
1955-02-11 00:00:00+00:00,0.61,-0.72,2.66,ERA5,4.31,-3.7
1955-02-12 00:00:00+00:00,-0.36,-1.32,1.29,ERA5,4.35,-4.7
1955-02-13 00:00:00+00:00,-0.87,-5.33,0.55,ERA5,4.39,-5.26
1955-02-14 00:00:00+00:00,-1.37,-6.43,1.83,ERA5,4.46,-5.83
1955-02-15 00:00:00+00:00,-1.74,-9.72,0.67,ERA5,4.52,-6.26
1955-02-16 00:00:00+00:00,-3.05,-10.76,1.19,ERA5,4.58,-7.63
1955-02-17 00:00:00+00:00,-3.27,-7.4,-0.27,ERA5,4.62,-7.9
1955-02-18 00:00:00+00:00,-3.14,-7.68,0.25,ERA5,4.68,-7.82
1955-02-19 00:00:00+00:00,-1.01,-1.83,0.42,ERA5,4.72,-5.73
1955-02-20 00:00:00+00:00,-2.58,-5.82,-1.52,ERA5,4.77,-7.35
1955-02-21 00:00:00+00:00,-3.43,-7.88,-0.5,ERA5,4.83,-8.26
1955-02-22 00:00:00+00:00,-2.62,-4.64,-1.03,ERA5,4.89,-7.51
1955-02-23 00:00:00+00:00,0.93,-1.09,2.11,ERA5,4.96,-4.03
1955-02-24 00:00:00+00:00,-0.46,-1.4,0.58,ERA5,5.03,-5.5
1955-02-25 00:00:00+00:00,-0.22,-3.24,1.01,ERA5,5.11,-5.33
1955-02-26 00:00:00+00:00,-3.94,-7.77,-1.46,ERA5,5.19,-9.13
1955-02-27 00:00:00+00:00,-5.75,-8.84,-2.07,ERA5,5.27,-11.02
1955-02-28 00:00:00+00:00,-5.5,-8.79,-2.03,ERA5,5.36,-10.86
1955-03-01 00:00:00+00:00,-4.66,-10.06,0.22,ERA5,5.46,-10.11
1955-03-02 00:00:00+00:00,-3.18,-8.15,0.97,ERA5,5.56,-8.74
1955-03-03 00:00:00+00:00,0.05,-5.04,5.18,ERA5,5.67,-5.62
1955-03-04 00:00:00+00:00,-0.37,-6.25,4.72,ERA5,5.77,-6.14
1955-03-05 00:00:00+00:00,0.88,-0.73,1.84,ERA5,5.86,-4.97
1955-03-06 00:00:00+00:00,-0.61,-3.1,1.52,ERA5,5.93,-6.54
1955-03-07 00:00:00+00:00,-1.7,-4.83,-0.07,ERA5,6.0,-7.71
1955-03-08 00:00:00+00:00,-3.23,-6.62,-0.46,ERA5,6.07,-9.3
1955-03-09 00:00:00+00:00,-2.42,-5.71,0.85,ERA5,6.14,-8.56
1955-03-10 00:00:00+00:00,-1.92,-3.84,0.41,ERA5,6.23,-8.15
1955-03-11 00:00:00+00:00,-1.64,-4.62,1.27,ERA5,6.31,-7.95
1955-03-12 00:00:00+00:00,-1.78,-4.21,0.5,ERA5,6.41,-8.19
1955-03-13 00:00:00+00:00,-1.37,-5.09,1.89,ERA5,6.5,-7.88
1955-03-14 00:00:00+00:00,1.09,-4.03,5.55,ERA5,6.58,-5.49
1955-03-15 00:00:00+00:00,3.67,1.88,6.2,ERA5,6.66,-2.99
1955-03-16 00:00:00+00:00,5.07,3.18,7.2,ERA5,6.77,-1.7
1955-03-17 00:00:00+00:00,2.84,1.34,5.0,ERA5,6.87,-4.04
1955-03-18 00:00:00+00:00,1.84,0.13,4.52,ERA5,6.96,-5.11
1955-03-19 00:00:00+00:00,0.27,-3.16,2.21,ERA5,7.04,-6.77
1955-03-20 00:00:00+00:00,0.01,-6.84,4.39,ERA5,7.13,-7.13
1955-03-21 00:00:00+00:00,1.15,-2.32,6.08,ERA5,7.24,-6.09
1955-03-22 00:00:00+00:00,3.34,-2.14,7.53,ERA5,7.36,-4.01
1955-03-23 00:00:00+00:00,8.23,1.57,14.24,ERA5,7.47,0.75
1955-03-24 00:00:00+00:00,12.69,7.69,18.14,ERA5,7.59,5.09
1955-03-25 00:00:00+00:00,13.44,7.0,17.98,ERA5,7.72,5.72
1955-03-26 00:00:00+00:00,14.61,11.58,16.65,ERA5,7.84,6.77
1955-03-27 00:00:00+00:00,5.73,0.95,11.67,ERA5,7.95,-2.22
1955-03-28 00:00:00+00:00,2.55,-1.03,5.73,ERA5,8.05,-5.5
1955-03-29 00:00:00+00:00,1.1,-2.6,4.5,ERA5,8.16,-7.05
1955-03-30 00:00:00+00:00,1.41,-0.68,4.06,ERA5,8.27,-6.85
1955-03-31 00:00:00+00:00,2.02,-3.49,6.65,ERA5,8.38,-6.36
1955-04-01 00:00:00+00:00,4.14,0.41,6.8,ERA5,8.49,-4.35
1955-04-02 00:00:00+00:00,5.56,-1.57,11.38,ERA5,8.6,-3.04
1955-04-03 00:00:00+00:00,8.43,5.32,10.98,ERA5,8.71,-0.28
1955-04-04 00:00:00+00:00,9.97,7.49,12.61,ERA5,8.81,1.16
1955-04-05 00:00:00+00:00,11.57,7.55,15.03,ERA5,8.91,2.66
1955-04-06 00:00:00+00:00,11.71,4.63,18.68,ERA5,9.02,2.69
1955-04-07 00:00:00+00:00,9.97,7.47,12.51,ERA5,9.13,0.84
1955-04-08 00:00:00+00:00,9.78,7.4,11.54,ERA5,9.23,0.55
1955-04-09 00:00:00+00:00,8.5,6.22,11.45,ERA5,9.34,-0.84
1955-04-10 00:00:00+00:00,8.79,6.13,11.44,ERA5,9.45,-0.66
1955-04-11 00:00:00+00:00,10.11,4.89,13.21,ERA5,9.56,0.55
1955-04-12 00:00:00+00:00,9.97,4.75,13.79,ERA5,9.67,0.3
1955-04-13 00:00:00+00:00,10.45,3.67,13.84,ERA5,9.78,0.67
1955-04-14 00:00:00+00:00,5.53,1.9,8.74,ERA5,9.87,-4.35
1955-04-15 00:00:00+00:00,6.15,3.07,9.92,ERA5,9.96,-3.81
1955-04-16 00:00:00+00:00,5.22,1.54,8.93,ERA5,10.04,-4.82
1955-04-17 00:00:00+00:00,7.06,1.34,12.2,ERA5,10.13,-3.07
1955-04-18 00:00:00+00:00,6.45,2.17,11.57,ERA5,10.23,-3.78
1955-04-19 00:00:00+00:00,6.25,0.95,10.97,ERA5,10.34,-4.1
1955-04-20 00:00:00+00:00,5.23,1.22,9.1,ERA5,10.45,-5.22
1955-04-21 00:00:00+00:00,5.73,1.77,9.38,ERA5,10.57,-4.84
1955-04-22 00:00:00+00:00,5.38,-0.41,9.95,ERA5,10.69,-5.31
1955-04-23 00:00:00+00:00,8.42,3.35,13.29,ERA5,10.81,-2.39
1955-04-24 00:00:00+00:00,6.26,1.38,8.72,ERA5,10.93,-4.67
1955-04-25 00:00:00+00:00,5.11,-1.15,10.02,ERA5,11.06,-5.95
1955-04-26 00:00:00+00:00,9.31,3.73,14.73,ERA5,11.19,-1.88
1955-04-27 00:00:00+00:00,12.06,5.74,16.39,ERA5,11.32,0.74
1955-04-28 00:00:00+00:00,14.99,10.36,19.73,ERA5,11.45,3.54
1955-04-29 00:00:00+00:00,18.48,9.54,25.48,ERA5,11.57,6.91
1955-04-30 00:00:00+00:00,16.23,11.86,20.78,ERA5,11.67,4.56
1955-05-01 00:00:00+00:00,15.93,10.2,20.66,ERA5,11.76,4.17
1955-05-02 00:00:00+00:00,11.3,8.58,14.18,ERA5,11.87,-0.57
1955-05-03 00:00:00+00:00,10.98,7.21,14.34,ERA5,11.97,-0.99
1955-05-04 00:00:00+00:00,12.67,10.21,15.47,ERA5,12.07,0.6
1955-05-05 00:00:00+00:00,12.2,10.21,14.95,ERA5,12.19,0.01
1955-05-06 00:00:00+00:00,11.88,8.7,15.49,ERA5,12.31,-0.43
1955-05-07 00:00:00+00:00,10.47,6.46,14.12,ERA5,12.43,-1.95
1955-05-08 00:00:00+00:00,12.01,5.37,17.09,ERA5,12.55,-0.54
1955-05-09 00:00:00+00:00,13.84,10.93,18.08,ERA5,12.68,1.17
1955-05-10 00:00:00+00:00,12.01,9.89,14.17,ERA5,12.79,-0.78
1955-05-11 00:00:00+00:00,7.76,4.82,10.1,ERA5,12.91,-5.14
