# Statistiques journalières de la température de l'air à 2 m à Sigy-le-Châtel (données ERA5)
AAAA-MM-JJ, moyenne (°C), min (°C), max (°C)
1989-09-19,16.94,13.9,19.03
1989-09-20,16.34,12.77,21.24
1989-09-21,19.97,13.65,26.91
1989-09-22,18.79,14.1,24.35
1989-09-23,13.94,10.99,16.68
1989-09-24,13.54,9.36,17.9
1989-09-25,14.12,8.96,19.43
1989-09-26,13.77,8.94,18.76
1989-09-27,13.18,9.18,17.0
1989-09-28,12.07,7.93,15.65
1989-09-29,11.69,9.31,14.41
1989-09-30,11.69,7.54,16.01
1989-10-01,12.32,7.57,17.87
1989-10-02,11.68,7.92,16.17
1989-10-03,10.79,7.95,14.58
1989-10-04,11.76,4.98,17.57
1989-10-05,14.2,8.91,20.69
1989-10-06,12.13,10.16,14.36
1989-10-07,11.19,9.6,13.0
1989-10-08,10.0,7.45,11.4
1989-10-09,8.67,5.73,11.34
1989-10-10,9.26,7.04,11.3
1989-10-11,8.63,4.22,12.65
1989-10-12,11.0,7.0,15.82
1989-10-13,10.82,4.61,17.86
1989-10-14,11.42,7.16,16.14
1989-10-15,9.96,4.9,13.34
1989-10-16,8.03,2.16,14.9
1989-10-17,11.25,4.83,18.69
1989-10-18,12.58,7.42,18.44
1989-10-19,12.54,8.34,17.35
1989-10-20,13.29,10.4,15.66
1989-10-21,16.85,12.67,22.36
1989-10-22,16.83,12.3,22.03
1989-10-23,17.47,12.76,22.91
1989-10-24,13.93,9.54,20.13
1989-10-25,13.52,8.23,20.35
1989-10-26,14.04,9.05,20.8
1989-10-27,15.16,10.8,20.87
1989-10-28,13.07,11.12,15.66
1989-10-29,12.59,11.11,13.97
1989-10-30,15.49,14.27,16.89
1989-10-31,13.92,11.29,16.47
1989-11-01,13.25,9.87,17.07
1989-11-02,13.79,10.37,17.1
1989-11-03,9.7,7.37,12.72
1989-11-04,8.37,6.64,10.2
1989-11-05,6.52,4.59,8.64
1989-11-06,5.38,3.44,6.83
1989-11-07,4.73,2.13,8.65
1989-11-08,6.29,1.89,10.32
1989-11-09,5.79,1.56,9.12
1989-11-10,5.51,1.39,10.88
1989-11-11,8.22,4.15,13.26
1989-11-12,8.77,4.87,13.58
1989-11-13,5.2,1.32,10.32
1989-11-14,2.2,-0.19,6.19
1989-11-15,1.93,-1.12,6.49
1989-11-16,1.59,-0.55,4.25
1989-11-17,4.79,2.04,7.66
1989-11-18,7.58,4.07,11.44
1989-11-19,9.63,6.68,13.02
1989-11-20,11.46,8.99,14.25
1989-11-21,10.54,8.96,12.43
1989-11-22,7.98,2.23,9.81
1989-11-23,1.29,-2.53,4.12
1989-11-24,-0.95,-4.43,2.16
1989-11-25,-0.25,-3.06,3.05
1989-11-26,-2.84,-6.07,0.37
1989-11-27,-2.12,-6.45,3.28
1989-11-28,-0.59,-6.37,4.91
1989-11-29,0.26,-3.54,5.21
1989-11-30,1.93,-1.0,6.72
1989-12-01,0.6,-2.87,4.96
1989-12-02,-0.24,-3.3,3.69
1989-12-03,-1.1,-3.54,2.61
1989-12-04,-1.81,-4.64,2.48
1989-12-05,-2.58,-4.96,1.66
1989-12-06,-4.27,-5.8,-2.3
1989-12-07,-2.19,-5.13,1.53
1989-12-08,-3.34,-4.85,-1.9
1989-12-09,-2.12,-4.01,-0.38
1989-12-10,-2.54,-3.67,-1.08
1989-12-11,-0.01,-2.67,3.13
1989-12-12,3.59,-1.07,6.77
1989-12-13,9.7,6.49,12.47
1989-12-14,11.67,6.92,14.21
1989-12-15,12.76,11.2,14.35
1989-12-16,15.47,13.18,19.23
1989-12-17,13.1,9.41,15.28
1989-12-18,13.41,9.52,16.2
1989-12-19,9.2,6.91,12.04
1989-12-20,11.01,7.24,13.29
1989-12-21,12.65,11.57,14.16
1989-12-22,10.2,5.96,12.35
1989-12-23,6.06,3.37,7.78
1989-12-24,6.79,3.18,10.31
1989-12-25,6.68,2.99,10.91
1989-12-26,5.06,1.94,8.81
1989-12-27,3.24,-0.06,6.89
1989-12-28,1.13,-0.99,4.15
1989-12-29,-1.03,-2.49,0.55
1989-12-30,-0.16,-1.55,2.26
1989-12-31,-1.88,-3.11,-0.04
1990-01-01,-1.1,-2.89,1.69
1990-01-02,1.93,-0.38,4.25
1990-01-03,-0.41,-1.6,1.0
1990-01-04,-0.93,-2.95,3.03
1990-01-05,-0.24,-2.75,3.63
1990-01-06,0.52,-2.02,4.46
1990-01-07,1.04,-1.31,4.25
1990-01-08,3.41,1.23,5.41
1990-01-09,3.1,1.95,4.87
1990-01-10,0.27,-2.29,2.16
1990-01-11,-1.79,-3.36,-0.2
1990-01-12,-1.89,-3.92,1.59
1990-01-13,-0.82,-2.95,3.05
1990-01-14,0.48,-2.64,3.19
1990-01-15,2.37,0.01,4.48
1990-01-16,5.88,4.2,7.61
1990-01-17,5.19,3.46,7.41
1990-01-18,3.43,-0.7,5.47
1990-01-19,-0.59,-2.84,2.9
1990-01-20,0.73,-2.54,5.58
1990-01-21,2.08,-2.53,7.14
1990-01-22,0.7,-2.75,6.15
1990-01-23,3.25,-2.29,7.89
1990-01-24,8.45,6.75,10.46
1990-01-25,9.9,7.12,12.96
1990-01-26,6.49,4.66,8.59
1990-01-27,7.49,4.15,11.56
1990-01-28,5.8,1.6,11.88
1990-01-29,2.78,0.48,5.55
1990-01-30,7.4,4.99,10.53
1990-01-31,8.87,5.58,11.45
1990-02-01,7.76,5.46,9.56
1990-02-02,8.53,4.6,10.59
1990-02-03,8.75,4.7,14.14
1990-02-04,5.59,0.82,11.25
1990-02-05,7.5,2.33,14.04
1990-02-06,9.84,6.79,13.65
1990-02-07,10.13,6.25,13.86
1990-02-08,10.18,5.06,14.24
1990-02-09,4.87,1.73,9.19
1990-02-10,5.51,0.92,8.3
1990-02-11,5.87,3.96,8.18
1990-02-12,4.61,3.56,6.12
1990-02-13,6.53,3.92,10.9
1990-02-14,10.2,9.62,10.83
1990-02-15,9.68,5.12,12.05
1990-02-16,7.6,4.1,10.29
1990-02-17,10.11,7.36,12.98
1990-02-18,9.64,4.52,15.21
1990-02-19,10.94,6.8,15.18
1990-02-20,10.24,5.64,16.22
1990-02-21,10.62,6.75,14.96
1990-02-22,9.8,6.97,13.93
1990-02-23,10.95,5.34,18.09
1990-02-24,12.04,5.26,20.29
1990-02-25,11.55,5.83,17.87
1990-02-26,10.93,10.02,12.53
1990-02-27,9.81,6.43,12.74
1990-02-28,8.87,6.26,11.26
1990-03-01,6.6,3.14,10.93
1990-03-02,2.26,-0.04,3.36
1990-03-03,2.1,-1.44,6.03
1990-03-04,2.86,-1.63,8.08
1990-03-05,3.68,-2.12,10.53
1990-03-06,5.5,-1.22,13.09
1990-03-07,6.68,0.36,13.28
1990-03-08,10.95,4.21,16.29
1990-03-09,9.13,6.21,11.12
1990-03-10,8.86,5.79,12.11
1990-03-11,10.72,4.52,17.75
1990-03-12,11.94,9.42,14.77
1990-03-13,11.38,8.09,14.62
1990-03-14,10.63,6.63,13.42
1990-03-15,9.28,4.24,14.09
1990-03-16,11.35,4.77,18.53
1990-03-17,12.1,4.8,18.98
1990-03-18,11.81,7.06,17.81
1990-03-19,10.75,4.99,16.77
1990-03-20,12.65,7.66,16.68
1990-03-21,15.72,11.19,21.94
1990-03-22,14.79,8.88,21.55
1990-03-23,9.78,3.97,13.07
1990-03-24,7.99,0.63,14.03
1990-03-25,5.84,3.44,7.96
1990-03-26,3.76,2.16,5.05
1990-03-27,4.62,2.31,7.28
1990-03-28,3.09,2.44,3.72
1990-03-29,5.4,3.52,7.23
1990-03-30,8.34,5.16,11.95
1990-03-31,9.07,2.85,15.61
1990-04-01,12.01,5.0,19.01
1990-04-02,13.34,8.92,18.76
1990-04-03,7.73,3.3,10.98
1990-04-04,6.08,2.38,9.41
1990-04-05,6.35,3.24,9.76
1990-04-06,6.7,5.22,8.18
1990-04-07,8.05,5.86,9.62
1990-04-08,6.48,4.82,7.99
1990-04-09,4.65,3.21,6.23
1990-04-10,6.62,2.02,11.46
1990-04-11,8.7,4.78,12.07
1990-04-12,8.18,5.44,10.63
1990-04-13,10.29,6.55,13.85
1990-04-14,7.09,3.38,9.53
1990-04-15,7.45,5.45,9.43
1990-04-16,7.12,4.42,10.03
1990-04-17,6.08,3.62,9.04
1990-04-18,4.05,1.85,6.14
1990-04-19,4.85,-0.18,9.65
1990-04-20,5.16,2.54,7.82
1990-04-21,7.45,3.78,11.12
1990-04-22,8.76,4.13,12.86
1990-04-23,8.86,6.47,11.56
1990-04-24,9.74,7.4,11.97
1990-04-25,10.49,7.55,13.93
1990-04-26,10.98,6.09,15.81
1990-04-27,12.33,6.93,17.05
1990-04-28,12.84,8.59,17.45
1990-04-29,13.07,5.91,19.49
1990-04-30,15.13,7.71,21.86
1990-05-01,16.72,9.51,23.44
1990-05-02,17.86,10.45,24.67
1990-05-03,18.71,12.68,24.07
1990-05-04,18.28,12.01,24.49
1990-05-05,17.72,11.96,23.56
1990-05-06,16.77,12.12,22.64
1990-05-07,14.93,11.85,19.79
1990-05-08,15.42,10.82,20.81
1990-05-09,15.8,11.45,21.07
1990-05-10,14.65,11.79,19.15
1990-05-11,13.88,10.66,16.94
1990-05-12,14.75,8.45,20.32
1990-05-13,14.51,10.51,18.15
1990-05-14,16.22,11.98,20.35
1990-05-15,17.92,13.01,22.72
1990-05-16,17.73,12.8,22.37
1990-05-17,18.11,11.87,23.86
1990-05-18,17.86,14.24,22.05
1990-05-19,16.99,12.69,21.55
1990-05-20,16.48,12.71,21.22
1990-05-21,16.16,12.39,19.94
1990-05-22,15.59,11.18,20.2
1990-05-23,16.87,13.84,21.05
1990-05-24,15.31,13.26,16.76
1990-05-25,14.83,11.26,19.12
1990-05-26,14.04,9.0,18.84
1990-05-27,14.45,8.99,19.4
1990-05-28,14.18,9.25,19.11
1990-05-29,13.04,7.65,18.16
1990-05-30,13.33,7.57,18.48
1990-05-31,16.2,8.51,22.59
1990-06-01,19.24,12.27,25.75
1990-06-02,15.97,12.12,18.67
1990-06-03,15.15,11.37,18.67
1990-06-04,14.18,11.11,16.96
1990-06-05,11.7,10.13,13.54
1990-06-06,14.01,10.05,16.62
1990-06-07,14.54,12.7,16.54
1990-06-08,13.18,10.17,15.27
1990-06-09,11.19,9.11,13.56
1990-06-10,12.48,9.19,16.39
1990-06-11,14.59,7.6,19.5
1990-06-12,14.4,12.12,17.77
1990-06-13,14.41,11.1,17.78
1990-06-14,14.75,9.51,19.5
1990-06-15,15.63,10.09,20.61
1990-06-16,16.69,9.41,22.44
1990-06-17,17.98,10.43,24.68
1990-06-18,17.28,13.88,21.01
1990-06-19,18.19,12.81,25.28
1990-06-20,14.89,12.87,16.84
1990-06-21,17.06,12.12,21.77
1990-06-22,15.41,13.01,17.25
1990-06-23,15.76,12.06,19.52
1990-06-24,18.52,13.89,23.39
1990-06-25,20.05,12.52,26.44
1990-06-26,23.06,14.95,29.98
1990-06-27,20.17,17.55,24.36
1990-06-28,20.15,16.48,24.36
1990-06-29,20.25,16.66,26.21
1990-06-30,20.45,16.06,26.67
1990-07-01,16.13,12.7,19.23
1990-07-02,15.64,11.74,19.17
1990-07-03,14.61,12.05,17.3
1990-07-04,15.88,9.4,20.37
1990-07-05,17.13,14.08,19.38
1990-07-06,14.37,10.86,17.92
1990-07-07,14.75,10.26,17.06
1990-07-08,18.44,16.22,21.18
1990-07-09,19.52,15.88,23.41
1990-07-10,15.36,11.82,18.36
1990-07-11,16.32,10.3,21.5
1990-07-12,18.4,11.45,25.31
1990-07-13,21.27,12.92,28.59
1990-07-14,23.21,15.55,29.75
1990-07-15,23.35,17.0,29.28
1990-07-16,22.8,18.63,27.42
1990-07-17,21.86,17.53,25.91
1990-07-18,19.31,14.16,24.6
1990-07-19,19.63,12.44,26.35
1990-07-20,21.56,13.3,29.28
1990-07-21,23.59,15.07,32.02
1990-07-22,25.53,16.57,33.54
1990-07-23,23.21,18.08,28.25
1990-07-24,21.18,16.4,26.98
1990-07-25,20.11,12.46,27.41
1990-07-26,21.14,11.8,29.3
1990-07-27,23.51,16.67,30.77
1990-07-28,24.18,18.2,32.42
1990-07-29,20.77,17.86,23.21
1990-07-30,22.21,16.38,28.5
1990-07-31,23.85,17.77,30.08
1990-08-01,24.52,17.43,30.93
1990-08-02,25.38,19.33,32.33
1990-08-03,26.65,19.9,34.01
1990-08-04,27.23,20.48,34.35
1990-08-05,27.3,19.04,34.3
1990-08-06,20.94,16.09,23.94
1990-08-07,16.23,11.68,20.77
1990-08-08,17.37,10.53,23.49
1990-08-09,18.86,11.04,26.4
1990-08-10,20.79,12.31,28.89
1990-08-11,23.78,15.7,31.46
1990-08-12,25.07,17.51,34.14
1990-08-13,22.0,19.04,27.53
1990-08-14,19.31,16.98,21.92
1990-08-15,20.23,15.99,25.22
1990-08-16,19.3,15.34,23.42
1990-08-17,16.21,10.59,20.36
1990-08-18,17.06,8.72,23.95
1990-08-19,20.36,12.96,27.56
1990-08-20,21.95,16.71,28.04
1990-08-21,17.08,13.32,20.19
1990-08-22,17.3,11.13,23.08
1990-08-23,19.8,12.49,26.96
1990-08-24,24.55,16.78,32.18
1990-08-25,19.26,16.87,21.27
1990-08-26,18.52,15.93,22.44
1990-08-27,19.77,16.19,24.93
1990-08-28,21.28,16.46,27.39
1990-08-29,22.88,17.16,29.08
1990-08-30,16.91,12.6,19.94
1990-08-31,12.38,8.47,14.39
1990-09-01,13.84,7.83,19.03
1990-09-02,16.12,10.13,21.91
1990-09-03,17.51,11.62,23.78
1990-09-04,18.21,13.14,23.42
1990-09-05,15.4,10.36,19.9
1990-09-06,15.06,8.37,19.96
1990-09-07,13.33,9.91,15.1
1990-09-08,13.05,7.4,18.38
1990-09-09,14.23,9.04,19.86
1990-09-10,14.56,8.61,20.23
1990-09-11,13.86,10.0,18.23
1990-09-12,14.35,8.86,20.37
1990-09-13,16.13,9.53,22.62
1990-09-14,17.58,13.29,22.57
1990-09-15,17.55,13.08,22.41
1990-09-16,15.63,10.32,21.01
1990-09-17,15.42,10.28,21.17
1990-09-18,14.81,9.4,20.02
1990-09-19,15.96,7.79,23.75
1990-09-20,14.5,11.2,18.05
1990-09-21,15.18,12.52,17.23
1990-09-22,17.73,15.42,20.53
1990-09-23,15.33,12.74,16.94
1990-09-24,11.33,8.8,14.69
1990-09-25,11.97,8.86,16.37
1990-09-26,12.27,7.42,17.5
1990-09-27,11.2,6.59,16.34
1990-09-28,10.61,4.45,17.23
1990-09-29,15.38,7.6,21.52
1990-09-30,18.67,16.37,20.87
1990-10-01,16.44,14.14,18.12
1990-10-02,15.11,12.67,18.53
1990-10-03,17.97,13.23,23.35
1990-10-04,12.05,6.7,15.8
1990-10-05,10.26,5.77,15.72
1990-10-06,12.82,6.7,19.25
1990-10-07,12.38,10.24,14.11
1990-10-08,8.54,4.94,11.82
1990-10-09,9.19,2.92,14.49
1990-10-10,9.52,3.52,16.09
1990-10-11,12.43,4.45,20.64
1990-10-12,16.15,10.64,21.81
1990-10-13,18.07,13.71,23.34
1990-10-14,18.01,13.23,23.35
1990-10-15,18.59,15.69,21.09
1990-10-16,15.73,13.78,17.66
1990-10-17,14.95,12.45,18.76
1990-10-18,13.72,10.67,17.48
1990-10-19,13.31,11.23,16.12
1990-10-20,12.9,11.62,14.68
1990-10-21,11.99,9.39,14.43
1990-10-22,12.66,9.63,15.8
1990-10-23,11.44,10.21,12.96
1990-10-24,12.78,9.87,16.7
1990-10-25,11.37,9.47,13.43
1990-10-26,8.98,7.21,10.96
1990-10-27,9.56,6.84,12.88
1990-10-28,10.35,8.57,11.4
1990-10-29,11.42,9.35,15.9
1990-10-30,11.44,8.7,13.2
1990-10-31,10.97,9.37,12.72
1990-11-01,9.52,7.62,11.86
1990-11-02,7.78,6.07,10.07
1990-11-03,5.36,4.35,6.18
1990-11-04,5.23,4.07,6.65
1990-11-05,4.43,2.68,5.89
1990-11-06,2.65,-0.36,6.11
1990-11-07,0.23,-2.64,3.97
1990-11-08,2.17,-1.62,6.48
1990-11-09,6.67,2.47,9.81
1990-11-10,8.99,7.41,9.92
1990-11-11,9.7,8.6,11.42
1990-11-12,9.12,6.31,11.39
1990-11-13,7.6,4.86,10.61
1990-11-14,9.97,7.46,11.6
1990-11-15,9.06,6.87,10.43
1990-11-16,7.96,2.76,11.15
1990-11-17,11.28,10.41,12.35
1990-11-18,10.69,9.67,11.8
1990-11-19,9.12,8.11,9.9
1990-11-20,10.23,6.86,12.5
1990-11-21,6.74,5.43,7.85
1990-11-22,5.2,4.04,6.48
1990-11-23,2.65,1.54,4.16
1990-11-24,5.69,2.05,8.69
1990-11-25,4.09,2.59,6.1
1990-11-26,4.99,2.53,8.27
1990-11-27,3.66,1.23,6.22
1990-11-28,3.11,2.6,3.64
1990-11-29,2.51,0.92,3.36
1990-11-30,2.06,0.61,3.24
1990-12-01,-0.22,-1.55,1.59
1990-12-02,0.39,-2.46,3.12
1990-12-03,2.23,0.31,4.25
1990-12-04,2.45,0.76,4.52
1990-12-05,1.77,-1.06,4.48
1990-12-06,-0.99,-3.82,1.34
1990-12-07,-3.13,-6.61,0.39
1990-12-08,-0.23,-4.9,3.24
1990-12-09,0.35,-0.42,0.85
1990-12-10,-0.85,-1.64,-0.32
1990-12-11,-1.87,-4.17,-0.37
1990-12-12,1.2,-1.05,3.37
1990-12-13,1.57,0.16,2.8
1990-12-14,0.31,-0.48,1.06
1990-12-15,-0.28,-1.23,0.62
1990-12-16,-1.62,-2.87,-0.75
1990-12-17,-2.45,-5.54,-1.2
1990-12-18,-3.46,-7.83,-0.38
1990-12-19,-1.26,-2.86,0.06
1990-12-20,-1.26,-3.39,0.05
1990-12-21,1.26,-1.43,3.03
1990-12-22,3.67,2.73,4.68
1990-12-23,2.97,1.32,3.96
1990-12-24,0.95,-0.18,2.37
1990-12-25,4.58,2.45,6.38
1990-12-26,4.9,2.23,7.4
1990-12-27,6.66,3.08,8.53
1990-12-28,4.12,1.93,6.43
1990-12-29,8.75,5.65,11.42
1990-12-30,9.06,7.88,9.8
1990-12-31,8.34,6.7,10.07
1991-01-01,5.24,2.57,6.85
1991-01-02,6.05,3.3,8.25
1991-01-03,8.19,5.83,12.02
1991-01-04,5.74,4.21,7.18
1991-01-05,5.06,1.94,7.14
1991-01-06,7.49,6.21,8.59
1991-01-07,8.57,5.5,10.84
1991-01-08,7.13,4.65,10.39
1991-01-09,9.78,8.24,12.15
1991-01-10,12.43,10.45,14.2
1991-01-11,9.83,6.51,11.53
1991-01-12,5.22,3.55,6.47
1991-01-13,2.85,1.32,4.46
1991-01-14,1.6,-0.69,3.24
1991-01-15,0.23,-1.38,2.62
1991-01-16,2.55,-0.71,6.8
1991-01-17,2.85,0.82,6.58
1991-01-18,1.78,-0.54,5.44
1991-01-19,1.76,0.16,4.4
1991-01-20,1.5,0.29,3.07
1991-01-21,0.46,-1.41,2.26
1991-01-22,1.83,0.56,2.89
1991-01-23,0.28,-0.36,0.89
1991-01-24,-1.31,-3.18,-0.35
1991-01-25,-3.04,-6.81,-0.18
1991-01-26,-2.78,-6.31,1.74
1991-01-27,-4.04,-5.85,-1.97
1991-01-28,-3.37,-4.91,-1.41
1991-01-29,-3.94,-7.58,0.8
1991-01-30,-2.66,-6.26,2.33
1991-01-31,-1.95,-2.81,-0.65
1991-02-01,-1.46,-3.07,0.88
1991-02-02,-0.44,-2.88,3.61
1991-02-03,-1.78,-4.63,2.56
1991-02-04,-2.54,-3.92,-1.37
1991-02-05,-3.34,-5.49,-1.16
1991-02-06,-6.52,-9.34,-4.3
1991-02-07,-7.82,-11.06,-1.41
1991-02-08,-2.93,-7.87,-0.02
1991-02-09,1.08,-5.93,5.72
1991-02-10,-1.45,-6.75,3.0
1991-02-11,-1.6,-4.3,0.25
1991-02-12,-1.41,-2.92,-0.1
1991-02-13,-2.42,-4.7,-0.56
1991-02-14,-3.41,-5.71,-1.32
1991-02-15,-2.44,-5.38,-0.41
1991-02-16,2.56,-0.5,4.63
1991-02-17,0.37,-1.19,1.5
1991-02-18,3.0,0.61,6.02
1991-02-19,4.29,1.51,9.17
1991-02-20,4.83,0.88,11.1
1991-02-21,5.72,1.45,11.97
1991-02-22,5.85,3.08,9.04
1991-02-23,6.96,2.99,13.31
1991-02-24,8.37,2.29,16.36
1991-02-25,7.84,1.86,15.6
1991-02-26,8.28,2.81,15.59
1991-02-27,8.08,3.55,13.09
1991-02-28,6.27,4.56,7.22
1991-03-01,6.83,5.12,8.32
1991-03-02,9.23,7.13,12.06
1991-03-03,7.83,4.4,11.0
1991-03-04,10.05,5.77,13.2
1991-03-05,12.28,10.89,14.12
1991-03-06,14.4,12.31,16.38
1991-03-07,14.7,12.38,17.09
1991-03-08,11.28,7.99,15.08
1991-03-09,8.71,6.25,11.61
1991-03-10,9.72,5.01,14.5
1991-03-11,9.33,7.28,12.15
1991-03-12,9.86,5.01,14.81
1991-03-13,10.62,6.04,16.63
1991-03-14,10.71,4.87,16.66
1991-03-15,10.71,7.35,15.78
1991-03-16,11.79,4.98,17.85
1991-03-17,10.15,7.94,13.28
1991-03-18,8.46,5.34,10.44
1991-03-19,9.05,4.68,12.73
1991-03-20,13.1,11.28,15.97
1991-03-21,12.09,7.6,16.7
1991-03-22,8.2,5.41,10.92
1991-03-23,8.57,4.95,11.98
1991-03-24,9.28,7.72,11.44
1991-03-25,8.1,7.1,9.13
1991-03-26,9.0,6.41,12.38
1991-03-27,7.66,6.37,8.48
1991-03-28,6.57,2.52,10.43
1991-03-29,4.2,0.26,8.46
1991-03-30,4.26,-1.09,9.45
1991-03-31,6.47,0.69,12.43
1991-04-01,8.37,1.51,14.41
1991-04-02,9.89,3.26,16.79
1991-04-03,9.28,5.35,13.01
1991-04-04,8.13,4.84,12.63
1991-04-05,6.92,4.53,9.69
1991-04-06,7.15,3.07,11.36
1991-04-07,9.56,6.7,12.06
1991-04-08,8.66,5.52,11.61
1991-04-09,9.74,3.92,15.3
1991-04-10,11.3,3.69,19.39
1991-04-11,14.5,6.74,21.4
1991-04-12,14.69,8.2,20.98
1991-04-13,13.07,8.67,18.05
1991-04-14,12.35,6.7,17.84
1991-04-15,12.91,6.31,19.02
1991-04-16,13.35,7.21,19.77
1991-04-17,5.24,1.75,7.9
1991-04-18,4.06,2.2,6.61
1991-04-19,2.5,1.72,3.55
1991-04-20,1.9,0.66,3.21
1991-04-21,3.08,-0.67,7.1
1991-04-22,4.23,-1.21,8.3
1991-04-23,4.68,1.67,8.25
1991-04-24,5.45,0.05,10.87
1991-04-25,6.9,0.72,12.96
1991-04-26,9.35,4.73,14.12
1991-04-27,8.42,5.28,11.96
1991-04-28,8.7,6.08,12.06
1991-04-29,9.78,3.17,15.35
1991-04-30,10.77,8.89,12.61
1991-05-01,9.19,6.92,10.68
1991-05-02,7.25,5.73,8.78
1991-05-03,6.43,4.08,7.65
1991-05-04,4.74,2.7,6.92
1991-05-05,5.66,2.35,9.36
1991-05-06,6.15,3.24,8.53
1991-05-07,7.06,4.64,9.69
1991-05-08,9.02,3.87,13.61
1991-05-09,12.12,6.1,17.8
1991-05-10,11.22,7.57,15.69
1991-05-11,10.8,7.02,14.77
1991-05-12,10.63,8.3,13.88
1991-05-13,12.58,6.47,18.44
1991-05-14,12.55,6.99,16.93
1991-05-15,10.68,7.36,13.55
1991-05-16,7.59,4.82,9.47
1991-05-17,7.28,3.93,10.59
1991-05-18,8.95,3.19,13.84
1991-05-19,10.31,4.69,15.06
1991-05-20,12.64,5.8,17.84
1991-05-21,15.65,7.81,21.95
1991-05-22,18.53,11.15,24.57
1991-05-23,15.56,9.97,19.44
1991-05-24,12.41,7.72,17.04
1991-05-25,13.51,6.33,19.98
1991-05-26,15.48,8.83,21.44
1991-05-27,15.73,9.84,21.67
1991-05-28,16.91,8.35,24.1
1991-05-29,18.21,11.63,24.67
1991-05-30,17.96,11.63,24.14
1991-05-31,18.59,10.5,25.55
1991-06-01,18.29,11.84,23.98
1991-06-02,18.06,11.02,23.83
1991-06-03,15.62,11.64,18.48
1991-06-04,13.34,10.15,16.68
1991-06-05,14.68,8.75,19.89
1991-06-06,14.46,12.54,17.12
1991-06-07,12.92,11.63,14.82
1991-06-08,14.68,11.82,18.21
1991-06-09,15.36,12.63,17.82
1991-06-10,14.83,11.38,17.87
1991-06-11,15.39,11.26,19.58
1991-06-12,17.82,9.53,23.94
1991-06-13,16.3,13.22,21.2
1991-06-14,16.05,12.05,20.08
1991-06-15,19.68,12.33,26.93
1991-06-16,13.62,10.06,15.77
1991-06-17,11.37,9.13,14.15
1991-06-18,11.55,8.57,14.35
1991-06-19,12.44,8.54,16.24
1991-06-20,13.31,10.09,15.56
1991-06-21,18.34,11.61,24.97
1991-06-22,19.77,15.44,25.06
1991-06-23,20.28,15.92,24.69
1991-06-24,20.6,16.59,24.8
1991-06-25,21.57,16.88,26.55
1991-06-26,18.81,15.79,21.64
1991-06-27,15.69,12.84,17.72
1991-06-28,13.13,10.97,15.71
1991-06-29,15.21,10.41,19.98
1991-06-30,18.29,12.89,24.48
1991-07-01,20.38,12.75,26.79
1991-07-02,19.11,14.76,23.82
1991-07-03,19.59,15.16,25.06
1991-07-04,23.19,15.98,29.46
1991-07-05,25.48,18.48,32.15
1991-07-06,21.58,17.12,26.82
1991-07-07,21.72,17.86,27.55
1991-07-08,21.73,16.94,26.69
1991-07-09,21.79,18.07,26.32
1991-07-10,23.69,16.04,30.61
1991-07-11,27.75,20.32,34.76
1991-07-12,23.0,19.93,24.74
1991-07-13,22.56,18.7,27.04
1991-07-14,18.9,15.71,22.37
1991-07-15,19.2,13.24,24.96
1991-07-16,20.86,14.67,27.17
1991-07-17,21.03,16.72,26.43
1991-07-18,22.13,14.35,28.65
1991-07-19,21.79,17.93,25.23
1991-07-20,21.37,16.33,27.27
1991-07-21,20.31,13.94,26.77
1991-07-22,21.84,14.61,28.81
1991-07-23,23.24,15.67,31.12
1991-07-24,20.06,16.35,22.55
1991-07-25,16.12,13.58,19.28
1991-07-26,15.95,13.47,18.96
1991-07-27,18.06,11.08,23.8
1991-07-28,20.28,14.05,26.4
1991-07-29,23.21,13.68,31.58
1991-07-30,18.63,13.66,25.76
1991-07-31,16.57,12.82,21.32
1991-08-01,17.84,14.68,21.25
1991-08-02,19.6,15.96,24.07
1991-08-03,21.67,15.87,27.45
1991-08-04,22.56,17.0,28.16
1991-08-05,23.4,17.13,29.11
1991-08-06,26.32,17.69,33.37
1991-08-07,25.81,19.9,32.01
1991-08-08,17.16,15.59,19.99
1991-08-09,19.02,15.56,22.09
1991-08-10,21.05,16.12,26.63
1991-08-11,23.03,16.69,29.19
1991-08-12,23.45,18.66,28.71
1991-08-13,22.06,16.46,28.08
1991-08-14,22.01,15.6,27.79
1991-08-15,23.05,16.23,29.7
1991-08-16,22.1,15.98,27.72
1991-08-17,20.16,13.65,26.21
1991-08-18,17.78,13.52,22.57
1991-08-19,17.34,11.53,23.61
1991-08-20,18.33,11.01,25.81
1991-08-21,21.23,12.4,29.16
1991-08-22,23.26,16.53,30.16
1991-08-23,19.74,15.23,24.83
1991-08-24,21.25,15.51,26.86
1991-08-25,22.33,16.12,29.2
1991-08-26,22.88,16.46,30.11
1991-08-27,21.72,16.12,28.47
1991-08-28,21.05,14.64,27.97
1991-08-29,20.97,14.52,27.54
1991-08-30,20.5,14.09,27.15
1991-08-31,23.45,17.35,30.17
1991-09-01,18.43,14.94,20.91
1991-09-02,18.52,14.88,23.28
1991-09-03,20.41,14.51,27.06
1991-09-04,21.54,15.27,28.18
1991-09-05,21.86,15.25,28.84
1991-09-06,20.58,14.96,26.67
1991-09-07,17.03,11.65,22.26
1991-09-08,16.93,10.34,24.21
1991-09-09,18.95,9.85,27.91
1991-09-10,21.35,15.83,26.5
