# Statistiques journalières de la température de l'air à 2 m à Bruxelles (données ERA5)
AAAA-MM-JJ, moyenne (°C), min (°C), max (°C)
1967-03-22,6.81,5.13,8.84
1967-03-23,7.28,4.15,8.84
1967-03-24,6.34,1.77,10.32
1967-03-25,9.24,3.69,13.48
1967-03-26,8.78,5.66,9.81
1967-03-27,5.74,3.15,8.96
1967-03-28,4.54,2.24,7.39
1967-03-29,4.36,1.58,7.92
1967-03-30,4.13,1.21,7.16
1967-03-31,3.05,-0.19,7.64
1967-04-01,3.19,-1.17,7.06
1967-04-02,5.31,0.75,8.16
1967-04-03,8.2,6.29,10.6
1967-04-04,8.41,6.93,10.12
1967-04-05,8.07,4.94,10.48
1967-04-06,4.08,1.66,5.69
1967-04-07,4.12,1.11,7.2
1967-04-08,4.74,-0.86,8.6
1967-04-09,8.01,3.58,12.43
1967-04-10,9.71,7.15,12.31
1967-04-11,9.6,7.76,11.47
1967-04-12,9.31,5.3,12.49
1967-04-13,9.77,3.53,14.85
1967-04-14,9.21,5.76,12.65
1967-04-15,8.87,5.11,13.06
1967-04-16,8.8,3.84,13.27
1967-04-17,9.63,3.58,15.42
1967-04-18,8.0,1.95,11.37
1967-04-19,6.9,0.51,11.71
1967-04-20,8.56,5.93,11.39
1967-04-21,5.75,1.65,7.64
1967-04-22,4.45,1.04,7.45
1967-04-23,6.52,2.0,10.15
1967-04-24,5.13,-1.09,9.28
1967-04-25,7.66,4.37,11.13
1967-04-26,7.81,2.37,12.9
1967-04-27,9.26,2.68,14.34
1967-04-28,9.48,4.16,14.54
1967-04-29,9.52,5.74,12.24
1967-04-30,10.49,3.49,16.25
1967-05-01,7.56,3.39,9.1
1967-05-02,4.58,1.4,8.26
1967-05-03,5.06,0.32,8.68
1967-05-04,10.09,4.1,13.98
1967-05-05,14.17,10.86,18.88
1967-05-06,10.71,8.13,14.03
1967-05-07,9.67,7.39,13.82
1967-05-08,11.45,7.45,15.34
1967-05-09,13.47,6.91,18.55
1967-05-10,16.25,9.33,21.94
1967-05-11,18.7,12.22,25.69
1967-05-12,18.16,14.26,22.25
1967-05-13,17.47,14.38,21.3
1967-05-14,18.05,13.59,23.14
1967-05-15,14.57,12.32,17.04
1967-05-16,13.9,11.12,16.6
1967-05-17,12.76,8.8,16.03
1967-05-18,9.35,4.38,11.53
1967-05-19,11.34,4.91,15.06
1967-05-20,12.52,8.55,15.21
1967-05-21,13.34,8.07,18.26
1967-05-22,13.62,9.54,17.1
1967-05-23,11.65,8.55,15.38
1967-05-24,10.17,8.11,12.59
1967-05-25,9.52,8.2,12.43
1967-05-26,11.91,8.61,14.67
1967-05-27,17.16,10.27,22.68
1967-05-28,17.87,11.1,23.07
1967-05-29,13.42,9.99,16.51
1967-05-30,12.44,9.67,15.8
1967-05-31,11.22,9.34,13.22
1967-06-01,11.97,9.64,15.03
1967-06-02,12.18,9.15,15.49
1967-06-03,14.05,10.01,18.11
1967-06-04,16.52,10.99,20.82
1967-06-05,15.59,11.34,18.44
1967-06-06,17.51,11.03,22.48
1967-06-07,14.86,10.32,18.59
1967-06-08,12.12,7.75,15.76
1967-06-09,10.72,7.38,13.55
1967-06-10,11.5,6.96,15.7
1967-06-11,10.72,8.51,12.94
1967-06-12,12.94,8.22,16.69
1967-06-13,12.89,8.38,17.9
1967-06-14,12.79,8.06,17.96
1967-06-15,13.6,11.1,16.45
1967-06-16,13.79,10.45,16.87
1967-06-17,15.16,11.35,19.95
1967-06-18,12.58,10.0,15.52
1967-06-19,13.19,9.59,16.62
1967-06-20,15.24,9.65,20.04
1967-06-21,15.88,10.85,19.04
1967-06-22,18.22,11.37,23.26
1967-06-23,18.86,15.5,23.36
1967-06-24,19.57,14.36,23.93
1967-06-25,19.51,13.51,24.41
1967-06-26,16.07,12.62,19.75
1967-06-27,14.89,11.41,18.55
1967-06-28,15.69,11.92,19.15
1967-06-29,16.81,12.4,20.07
1967-06-30,17.42,14.14,21.47
1967-07-01,19.04,11.94,24.95
1967-07-02,20.49,15.47,25.73
1967-07-03,16.8,12.81,19.39
1967-07-04,14.96,10.5,18.45
1967-07-05,16.52,12.13,20.73
1967-07-06,18.62,11.83,23.91
1967-07-07,18.38,15.02,22.49
1967-07-08,15.24,12.65,16.81
1967-07-09,14.23,9.23,17.24
1967-07-10,15.77,7.42,21.92
1967-07-11,19.19,10.78,25.6
1967-07-12,21.92,14.89,28.4
1967-07-13,23.76,16.35,30.38
1967-07-14,21.02,15.79,24.72
1967-07-15,17.11,12.79,20.6
1967-07-16,18.39,14.85,22.78
1967-07-17,20.95,13.69,26.01
1967-07-18,24.1,17.81,29.8
1967-07-19,20.78,14.67,25.58
1967-07-20,17.38,12.87,21.64
1967-07-21,17.66,11.57,22.24
1967-07-22,18.16,14.02,22.55
1967-07-23,17.43,14.58,20.98
1967-07-24,17.95,12.51,23.41
1967-07-25,18.08,13.15,22.46
1967-07-26,18.17,13.27,22.85
1967-07-27,20.25,13.94,26.52
1967-07-28,18.85,14.99,23.48
1967-07-29,18.5,14.3,22.34
1967-07-30,21.07,17.49,25.06
1967-07-31,22.03,17.45,27.08
1967-08-01,21.87,16.17,29.1
1967-08-02,19.38,15.34,23.32
1967-08-03,16.39,12.32,19.76
1967-08-04,14.91,11.21,18.96
1967-08-05,14.08,9.73,18.94
1967-08-06,15.3,9.62,20.13
1967-08-07,17.72,10.76,23.84
1967-08-08,19.87,13.9,26.02
1967-08-09,18.92,16.28,22.15
1967-08-10,17.72,13.97,21.58
1967-08-11,16.78,13.87,19.77
1967-08-12,14.88,13.73,16.74
1967-08-13,14.84,12.05,17.52
1967-08-14,13.62,10.49,16.13
1967-08-15,17.45,14.73,19.76
1967-08-16,16.57,12.99,18.49
1967-08-17,15.27,12.28,19.18
1967-08-18,15.86,11.35,20.32
1967-08-19,15.46,12.96,17.69
1967-08-20,15.19,10.55,17.93
1967-08-21,15.59,9.51,20.67
1967-08-22,17.76,11.35,23.8
1967-08-23,19.4,13.79,24.89
1967-08-24,18.03,14.51,22.17
1967-08-25,17.17,13.57,22.13
1967-08-26,16.64,11.69,21.85
1967-08-27,16.89,11.75,22.15
1967-08-28,17.21,10.6,22.94
1967-08-29,17.66,12.81,22.24
1967-08-30,15.57,11.61,20.38
1967-08-31,15.37,11.3,19.24
1967-09-01,16.41,13.28,19.45
1967-09-02,17.27,13.3,19.68
1967-09-03,15.79,12.92,19.64
1967-09-04,13.8,10.57,17.3
1967-09-05,13.22,11.53,15.41
1967-09-06,13.08,9.51,16.24
1967-09-07,11.73,8.2,15.87
1967-09-08,11.58,7.36,16.1
1967-09-09,11.6,6.85,16.0
1967-09-10,11.89,6.95,16.32
1967-09-11,12.33,7.78,16.83
1967-09-12,12.92,8.12,17.96
1967-09-13,12.76,9.34,15.97
1967-09-14,14.18,12.31,16.1
1967-09-15,15.13,12.77,17.56
1967-09-16,12.92,10.84,15.29
1967-09-17,13.37,10.17,16.99
1967-09-18,13.62,10.83,17.68
1967-09-19,12.53,10.51,15.61
1967-09-20,12.25,10.39,14.71
1967-09-21,11.19,9.12,12.51
1967-09-22,12.67,9.08,16.32
1967-09-23,12.88,7.62,17.29
1967-09-24,17.88,12.92,23.0
1967-09-25,19.29,16.01,22.76
1967-09-26,20.94,16.35,25.2
1967-09-27,16.7,12.38,21.39
1967-09-28,17.27,12.47,23.42
1967-09-29,17.6,12.52,21.47
1967-09-30,16.06,11.93,19.93
1967-10-01,13.79,10.8,16.93
1967-10-02,12.17,8.9,14.17
1967-10-03,12.16,8.67,15.28
1967-10-04,11.54,9.03,13.22
1967-10-05,10.79,8.75,13.14
1967-10-06,11.89,9.09,14.5
1967-10-07,14.79,12.85,16.38
1967-10-08,15.74,13.68,17.75
1967-10-09,16.28,14.62,17.64
1967-10-10,14.29,12.57,15.81
1967-10-11,15.47,14.13,17.94
1967-10-12,16.04,13.65,18.83
1967-10-13,13.06,7.93,16.26
1967-10-14,11.82,7.7,14.71
1967-10-15,12.68,11.65,14.23
1967-10-16,14.77,12.21,17.62
1967-10-17,13.29,8.58,17.68
1967-10-18,6.88,2.54,9.67
1967-10-19,7.89,2.44,12.13
1967-10-20,13.7,9.55,16.97
1967-10-21,17.01,14.11,19.93
1967-10-22,12.97,7.13,16.94
1967-10-23,10.22,6.16,14.77
1967-10-24,10.26,7.77,13.75
1967-10-25,10.9,7.04,13.55
1967-10-26,12.69,9.2,14.64
1967-10-27,10.55,8.39,13.16
1967-10-28,9.96,7.76,12.44
1967-10-29,7.7,6.05,9.66
1967-10-30,7.43,5.26,9.95
1967-10-31,7.72,6.7,9.62
1967-11-01,7.87,6.57,10.13
1967-11-02,8.82,6.62,11.15
1967-11-03,8.73,7.47,10.14
1967-11-04,9.46,8.55,10.59
1967-11-05,7.84,6.61,9.03
1967-11-06,6.69,4.21,9.11
1967-11-07,4.28,1.31,7.73
1967-11-08,3.9,0.64,8.78
1967-11-09,4.34,-0.98,8.41
1967-11-10,5.73,3.32,8.41
1967-11-11,8.05,3.87,11.39
1967-11-12,8.83,3.24,11.23
1967-11-13,5.59,2.22,9.32
1967-11-14,8.34,4.88,10.49
1967-11-15,7.07,4.93,8.98
1967-11-16,5.52,2.73,7.64
1967-11-17,2.8,-0.43,6.99
1967-11-18,0.06,-2.07,3.51
1967-11-19,1.66,-2.04,5.99
1967-11-20,2.3,-1.11,5.48
1967-11-21,-0.61,-3.67,2.8
1967-11-22,1.66,-2.38,5.29
1967-11-23,0.64,-1.5,2.53
1967-11-24,-0.19,-1.86,1.88
1967-11-25,1.59,0.35,2.89
1967-11-26,3.76,1.54,5.59
1967-11-27,2.2,-0.34,4.13
1967-11-28,6.46,4.28,9.47
1967-11-29,6.2,4.5,7.99
1967-11-30,3.72,2.01,5.85
1967-12-01,1.22,-1.05,2.82
1967-12-02,4.12,2.16,5.75
1967-12-03,2.87,0.51,5.22
1967-12-04,3.98,2.44,5.78
1967-12-05,6.32,3.35,8.09
1967-12-06,5.32,0.89,7.82
1967-12-07,0.44,-1.45,1.83
1967-12-08,-1.59,-2.57,0.19
1967-12-09,-2.63,-4.43,-0.96
1967-12-10,-3.36,-5.79,-0.48
1967-12-11,-5.24,-6.59,-3.58
1967-12-12,-2.35,-4.24,-0.28
1967-12-13,3.56,-0.24,5.01
1967-12-14,5.08,3.75,6.0
1967-12-15,5.35,4.63,6.5
1967-12-16,4.86,0.28,7.02
1967-12-17,0.89,-0.65,2.6
1967-12-18,0.02,-1.44,2.72
1967-12-19,1.58,-2.01,5.06
1967-12-20,-1.0,-3.54,2.16
1967-12-21,-0.69,-4.07,2.75
1967-12-22,6.71,2.9,11.38
1967-12-23,11.62,9.59,12.68
1967-12-24,8.02,7.0,9.35
1967-12-25,6.09,5.06,7.14
1967-12-26,5.03,1.75,6.01
1967-12-27,3.18,-0.62,5.61
1967-12-28,5.07,1.5,7.33
1967-12-29,2.19,0.89,3.85
1967-12-30,1.61,0.06,2.91
1967-12-31,1.64,0.16,2.8
1968-01-01,0.36,-0.93,1.28
1968-01-02,0.3,-1.34,1.89
1968-01-03,1.89,-0.05,4.64
1968-01-04,0.77,-1.38,3.51
1968-01-05,4.65,-0.23,9.96
1968-01-06,4.15,2.44,6.66
1968-01-07,0.84,-2.16,2.53
1968-01-08,0.2,-1.48,2.08
1968-01-09,-2.44,-7.63,-0.55
1968-01-10,-3.48,-7.56,1.29
1968-01-11,0.11,-2.07,1.06
1968-01-12,-7.94,-12.42,-2.39
1968-01-13,-8.41,-11.41,-3.22
1968-01-14,5.71,-2.7,9.84
1968-01-15,9.38,6.77,10.92
1968-01-16,8.48,6.69,9.73
1968-01-17,8.04,6.14,9.65
1968-01-18,6.3,4.77,8.13
1968-01-19,8.35,7.53,9.1
1968-01-20,5.83,-0.11,8.16
1968-01-21,0.37,-2.8,4.65
1968-01-22,-0.96,-2.21,-0.02
1968-01-23,-1.0,-2.2,0.24
1968-01-24,2.13,-0.18,3.24
1968-01-25,4.85,2.62,7.03
1968-01-26,6.0,4.63,7.16
1968-01-27,6.21,5.21,6.79
1968-01-28,4.82,0.47,6.35
1968-01-29,2.07,-0.96,5.85
1968-01-30,5.16,2.51,6.82
1968-01-31,5.97,3.25,8.27
1968-02-01,2.81,1.86,4.41
1968-02-02,3.86,2.44,5.81
1968-02-03,2.63,0.78,3.8
1968-02-04,1.08,0.15,2.3
1968-02-05,1.36,-0.14,3.69
1968-02-06,3.18,0.89,5.45
1968-02-07,4.49,3.26,6.17
1968-02-08,4.31,1.04,6.3
1968-02-09,3.89,2.06,5.61
1968-02-10,3.26,0.33,4.07
1968-02-11,1.37,-0.53,3.28
1968-02-12,2.46,-0.86,5.78
1968-02-13,6.15,4.39,7.91
1968-02-14,5.39,4.56,6.03
1968-02-15,2.25,0.63,4.38
1968-02-16,1.43,-1.44,3.79
1968-02-17,0.69,-1.18,2.77
1968-02-18,2.19,-0.83,5.05
1968-02-19,1.32,-2.19,4.86
1968-02-20,2.47,0.31,5.1
1968-02-21,2.2,1.22,3.36
1968-02-22,1.09,-0.17,1.93
1968-02-23,-0.39,-0.61,-0.1
1968-02-24,-1.04,-1.78,-0.33
1968-02-25,-1.9,-3.62,-0.96
1968-02-26,-2.6,-6.15,1.1
1968-02-27,-1.46,-5.9,3.01
1968-02-28,-0.48,-3.84,2.97
1968-03-01,0.35,-3.04,5.0
1968-03-02,1.31,-2.56,5.03
1968-03-03,2.07,0.79,4.07
1968-03-04,3.31,0.77,6.15
1968-03-05,5.41,2.71,7.51
1968-03-06,3.07,-0.63,6.13
1968-03-07,1.86,-0.35,3.67
1968-03-08,2.41,0.51,3.54
1968-03-09,4.29,2.87,6.25
1968-03-10,4.82,2.84,7.97
1968-03-11,3.84,1.46,5.24
1968-03-12,2.54,-0.18,5.75
1968-03-13,3.93,0.25,7.54
1968-03-14,5.81,4.48,7.56
1968-03-15,4.5,1.98,6.31
1968-03-16,5.01,0.96,8.56
1968-03-17,7.37,6.16,8.82
1968-03-18,6.71,4.38,8.47
1968-03-19,7.17,3.43,10.04
1968-03-20,7.56,5.17,10.47
1968-03-21,6.9,5.0,8.87
1968-03-22,4.93,2.82,8.0
1968-03-23,9.92,5.07,13.02
1968-03-24,14.35,8.89,19.37
1968-03-25,10.53,7.67,13.55
1968-03-26,8.87,4.63,13.38
1968-03-27,9.01,2.86,15.68
1968-03-28,12.52,4.15,20.86
1968-03-29,15.24,9.76,21.89
1968-03-30,12.85,7.73,19.9
1968-03-31,7.71,5.14,10.37
1968-04-01,8.29,3.61,12.45
1968-04-02,8.16,-0.92,13.1
1968-04-03,2.44,-0.87,6.61
1968-04-04,5.02,0.71,9.34
1968-04-05,4.1,0.02,8.02
1968-04-06,3.48,-1.54,8.45
1968-04-07,3.44,-1.65,8.93
1968-04-08,2.28,-2.34,6.68
1968-04-09,3.79,-3.26,9.58
1968-04-10,4.26,-1.43,9.78
1968-04-11,4.49,-1.17,9.38
1968-04-12,3.73,-1.55,8.03
1968-04-13,5.11,-1.32,10.37
1968-04-14,7.42,1.08,13.51
1968-04-15,11.54,4.19,18.44
1968-04-16,14.3,7.05,20.67
1968-04-17,15.69,10.02,21.3
1968-04-18,17.31,12.68,22.38
1968-04-19,14.09,9.1,18.01
1968-04-20,19.52,13.13,26.78
1968-04-21,19.87,13.8,25.96
1968-04-22,17.06,11.84,22.61
1968-04-23,12.68,8.66,14.49
1968-04-24,10.63,7.65,13.65
1968-04-25,10.5,7.11,14.65
1968-04-26,10.63,4.62,16.43
1968-04-27,13.3,5.17,19.87
1968-04-28,12.09,9.29,14.43
1968-04-29,11.24,8.55,14.51
1968-04-30,9.93,8.26,13.09
1968-05-01,9.77,7.02,12.69
1968-05-02,10.27,6.4,14.22
1968-05-03,10.7,5.94,14.68
1968-05-04,12.57,10.1,15.78
1968-05-05,10.65,7.14,13.26
1968-05-06,9.49,6.83,12.73
1968-05-07,7.5,6.16,8.46
1968-05-08,8.92,4.74,12.17
1968-05-09,12.05,8.61,15.22
1968-05-10,11.3,10.34,12.43
1968-05-11,10.37,6.41,12.17
1968-05-12,8.35,4.72,11.97
1968-05-13,9.99,4.67,13.41
1968-05-14,12.05,7.95,15.11
1968-05-15,12.04,7.34,16.04
1968-05-16,11.03,6.71,13.12
1968-05-17,6.74,2.27,9.45
1968-05-18,6.91,0.97,11.01
1968-05-19,7.22,3.19,10.77
1968-05-20,7.29,2.24,10.71
1968-05-21,8.51,4.3,11.7
1968-05-22,10.73,7.55,14.58
1968-05-23,11.94,8.49,15.83
1968-05-24,13.52,7.4,18.27
1968-05-25,14.32,10.14,18.49
1968-05-26,12.84,9.7,16.04
1968-05-27,14.97,10.82,18.35
1968-05-28,14.58,11.48,18.92
1968-05-29,14.58,11.27,18.67
1968-05-30,14.95,11.41,18.75
1968-05-31,15.64,9.02,20.9
1968-06-01,16.53,9.92,22.33
1968-06-02,15.29,9.24,19.9
1968-06-03,15.48,10.48,20.42
1968-06-04,13.4,10.53,16.48
1968-06-05,14.0,10.19,18.32
1968-06-06,12.64,9.55,15.76
1968-06-07,12.56,8.4,16.11
1968-06-08,11.24,7.17,14.08
1968-06-09,11.86,7.4,15.55
1968-06-10,11.76,6.12,16.5
1968-06-11,13.58,7.44,18.71
1968-06-12,15.09,9.99,19.4
1968-06-13,16.03,12.38,19.62
1968-06-14,18.11,12.78,22.72
1968-06-15,17.21,10.64,22.28
1968-06-16,13.64,13.1,14.47
1968-06-17,14.63,12.65,16.51
1968-06-18,16.15,12.13,20.69
1968-06-19,18.18,12.18,23.83
1968-06-20,13.68,10.16,17.16
1968-06-21,12.37,9.41,15.11
1968-06-22,14.69,9.48,18.47
1968-06-23,14.42,11.21,16.37
1968-06-24,13.88,10.33,16.11
1968-06-25,17.79,14.79,21.1
1968-06-26,16.14,12.74,19.06
1968-06-27,17.45,14.52,19.68
1968-06-28,18.68,15.62,22.71
1968-06-29,15.64,12.58,18.86
1968-06-30,19.99,11.01,26.75
1968-07-01,24.6,17.24,31.13
1968-07-02,24.67,15.9,31.78
1968-07-03,15.36,10.02,19.14
1968-07-04,14.84,7.06,20.52
1968-07-05,17.74,13.17,22.3
1968-07-06,15.37,11.15,17.15
1968-07-07,15.66,9.17,21.7
1968-07-08,17.7,13.99,21.6
1968-07-09,18.31,14.41,22.74
1968-07-10,19.79,15.79,25.69
1968-07-11,14.88,9.67,18.73
1968-07-12,14.42,8.91,18.73
1968-07-13,16.1,12.96,19.92
1968-07-14,16.03,14.04,18.78
1968-07-15,14.01,11.98,16.56
1968-07-16,13.52,10.66,16.42
1968-07-17,13.44,9.73,16.48
1968-07-18,14.84,10.69,18.86
1968-07-19,14.04,9.25,16.79
1968-07-20,12.44,7.96,15.54
1968-07-21,13.75,9.78,17.64
1968-07-22,14.65,9.0,19.24
1968-07-23,14.34,13.45,16.03
1968-07-24,15.16,11.29,18.67
1968-07-25,13.28,9.57,16.49
1968-07-26,14.32,11.05,17.96
1968-07-27,16.05,12.53,20.5
1968-07-28,16.13,12.25,20.59
1968-07-29,16.58,12.19,21.34
1968-07-30,18.76,13.23,24.16
1968-07-31,18.64,13.96,24.16
1968-08-01,17.8,15.52,20.56
1968-08-02,15.49,13.69,16.65
1968-08-03,15.97,13.21,19.78
1968-08-04,16.91,14.33,19.63
1968-08-05,18.83,15.57,22.37
1968-08-06,17.73,15.73,20.78
1968-08-07,16.15,15.25,17.26
1968-08-08,17.64,15.15,20.76
1968-08-09,17.33,13.66,20.4
1968-08-10,17.55,15.21,21.35
1968-08-11,16.25,13.5,19.58
1968-08-12,16.68,12.88,20.79
1968-08-13,16.04,13.71,18.5
1968-08-14,14.41,12.4,16.85
1968-08-15,15.0,11.92,18.3
1968-08-16,15.64,13.89,18.02
1968-08-17,14.35,11.08,16.75
1968-08-18,12.56,9.2,16.13
1968-08-19,13.63,8.37,18.06
1968-08-20,16.38,12.68,20.6
1968-08-21,17.69,13.0,22.15
1968-08-22,19.22,13.3,24.79
1968-08-23,18.58,13.96,23.57
1968-08-24,18.53,11.7,24.28
1968-08-25,19.15,16.03,23.68
1968-08-26,19.51,15.68,24.02
1968-08-27,17.89,15.21,21.34
1968-08-28,17.46,14.14,21.35
1968-08-29,17.41,16.19,19.57
1968-08-30,16.07,13.24,17.99
1968-08-31,15.22,11.6,18.47
1968-09-01,16.51,14.44,19.11
1968-09-02,17.39,15.08,20.94
1968-09-03,15.2,12.6,17.86
1968-09-04,13.83,12.13,16.48
1968-09-05,14.09,10.49,18.52
1968-09-06,14.95,10.15,19.68
1968-09-07,14.89,10.49,19.76
1968-09-08,14.46,9.92,19.8
1968-09-09,16.33,9.39,22.32
1968-09-10,18.93,13.86,24.7
1968-09-11,15.42,11.49,17.07
1968-09-12,13.97,10.68,18.16
1968-09-13,14.09,9.55,19.34
1968-09-14,14.14,10.32,18.46
1968-09-15,13.39,10.5,15.92
1968-09-16,13.68,9.4,17.78
1968-09-17,12.87,10.77,14.36
1968-09-18,12.91,10.52,15.66
1968-09-19,12.66,9.49,16.87
1968-09-20,14.68,11.82,17.89
1968-09-21,14.42,12.01,16.88
1968-09-22,13.45,11.5,15.96
1968-09-23,13.34,11.32,15.81
1968-09-24,12.33,9.79,15.06
1968-09-25,12.56,9.02,15.67
1968-09-26,14.13,12.49,16.06
1968-09-27,18.39,13.64,23.31
1968-09-28,12.98,10.66,15.81
1968-09-29,12.01,11.23,14.23
1968-09-30,12.24,10.19,13.58
1968-10-01,12.54,10.3,14.47
1968-10-02,14.16,12.77,15.9
1968-10-03,14.46,12.39,15.94
1968-10-04,15.63,14.72,16.84
1968-10-05,15.32,12.68,17.68
1968-10-06,14.1,11.67,16.74
1968-10-07,12.69,10.34,15.47
1968-10-08,13.06,10.52,16.43
1968-10-09,13.67,12.52,15.01
1968-10-10,14.57,12.26,16.73
1968-10-11,14.5,11.42,16.8
1968-10-12,16.22,12.89,18.94
1968-10-13,13.06,10.94,14.79
1968-10-14,12.14,8.15,15.12
1968-10-15,9.88,6.76,13.85
1968-10-16,9.75,6.73,12.89
1968-10-17,10.45,7.02,14.57
1968-10-18,9.97,6.63,12.86
1968-10-19,11.15,7.36,15.9
1968-10-20,11.47,7.67,17.1
1968-10-21,10.62,6.42,15.3
1968-10-22,11.69,9.51,14.43
1968-10-23,11.66,10.16,14.09
1968-10-24,10.42,7.87,13.2
1968-10-25,10.22,8.19,12.23
1968-10-26,10.34,9.12,11.27
1968-10-27,9.02,7.26,10.79
1968-10-28,12.37,8.5,15.73
1968-10-29,12.88,10.96,14.69
1968-10-30,14.03,9.32,18.9
1968-10-31,16.79,14.41,19.7
1968-11-01,16.01,14.88,17.67
1968-11-02,13.66,10.9,15.91
1968-11-03,9.63,7.2,10.98
1968-11-04,7.18,4.45,9.65
1968-11-05,4.52,1.74,7.36
1968-11-06,3.85,1.77,5.29
1968-11-07,4.78,3.34,5.7
1968-11-08,3.34,2.86,4.0
1968-11-09,2.89,-1.01,6.45
1968-11-10,0.61,-2.44,3.9
1968-11-11,2.91,0.66,5.56
1968-11-12,1.42,-1.75,5.16
1968-11-13,3.29,-0.15,6.64
1968-11-14,3.17,-1.19,6.01
1968-11-15,-2.15,-3.66,-0.48
1968-11-16,-3.1,-4.19,-2.35
1968-11-17,-0.54,-2.48,0.78
1968-11-18,2.44,0.65,3.77
1968-11-19,4.88,3.81,6.07
1968-11-20,6.05,5.17,7.04
1968-11-21,5.52,3.62,7.01
1968-11-22,2.34,0.77,3.6
1968-11-23,7.09,3.42,10.59
1968-11-24,9.26,4.6,11.0
1968-11-25,6.69,3.44,8.79
1968-11-26,9.83,8.48,11.93
1968-11-27,9.34,7.51,11.53
1968-11-28,7.11,3.05,10.71
1968-11-29,4.08,1.79,6.11
1968-11-30,5.04,4.75,5.34
1968-12-01,6.41,3.71,8.24
1968-12-02,2.34,0.32,4.87
1968-12-03,0.09,-1.34,1.14
1968-12-04,0.41,-0.25,0.87
1968-12-05,0.79,-0.08,1.95
1968-12-06,2.51,0.48,4.17
1968-12-07,-0.73,-2.5,1.76
1968-12-08,-2.22,-3.3,-0.63
1968-12-09,-2.17,-3.28,-1.12
1968-12-10,-0.79,-1.89,0.24
1968-12-11,-3.76,-7.06,-1.85
1968-12-12,-6.8,-9.21,-4.45
1968-12-13,-7.42,-9.98,-4.04
1968-12-14,-6.17,-8.84,-2.91
1968-12-15,-0.29,-4.03,3.56
1968-12-16,3.06,1.97,4.16
1968-12-17,3.52,2.12,4.87
1968-12-18,2.96,2.09,3.98
1968-12-19,0.66,-2.01,1.89
1968-12-20,2.17,-1.28,7.21
1968-12-21,6.6,1.89,8.33
1968-12-22,7.64,1.75,10.57
1968-12-23,6.5,2.93,9.06
1968-12-24,3.56,2.23,4.99
1968-12-25,1.92,-0.22,3.83
1968-12-26,0.24,-1.1,1.55
1968-12-27,-0.31,-1.57,0.98
1968-12-28,-1.66,-4.67,-0.3
1968-12-29,-3.2,-5.6,-0.92
1968-12-30,-4.0,-6.97,-2.24
1968-12-31,-3.61,-10.53,1.07
1969-01-01,0.02,-4.01,2.39
1969-01-02,3.78,2.38,5.74
1969-01-03,4.02,1.54,5.32
1969-01-04,0.62,-0.01,1.24
1969-01-05,-0.25,-1.64,0.6
1969-01-06,0.66,-0.3,2.64
1969-01-07,4.02,2.53,5.58
1969-01-08,4.0,2.58,5.34
1969-01-09,2.24,-0.88,4.8
1969-01-10,0.62,-1.11,2.7
1969-01-11,3.73,0.86,5.75
1969-01-12,5.22,3.33,7.42
1969-01-13,8.25,6.52,9.87
1969-01-14,6.65,4.89,8.05
1969-01-15,4.93,3.86,5.6
1969-01-16,4.77,2.68,5.73
1969-01-17,3.65,2.46,4.8
1969-01-18,6.25,4.46,7.43
1969-01-19,5.07,3.51,6.72
1969-01-20,4.79,2.01,7.12
1969-01-21,6.69,4.22,8.21
1969-01-22,9.29,7.17,10.91
1969-01-23,8.72,6.75,9.78
1969-01-24,8.07,6.22,9.42
1969-01-25,8.51,7.25,9.64
1969-01-26,7.88,5.81,10.04
1969-01-27,6.39,4.21,8.25
1969-01-28,7.62,6.54,8.98
1969-01-29,5.4,4.22,6.73
1969-01-30,6.12,4.3,7.75
1969-01-31,6.08,1.62,7.98
1969-02-01,4.35,1.57,6.58
1969-02-02,2.85,-0.6,5.73
1969-02-03,0.1,-1.45,2.43
1969-02-04,0.44,-2.16,3.1
1969-02-05,2.88,0.26,5.27
1969-02-06,3.34,1.27,4.57
1969-02-07,0.67,-0.72,1.9
1969-02-08,-1.81,-4.59,0.15
1969-02-09,-1.69,-4.4,0.9
1969-02-10,0.18,-1.69,1.21
1969-02-11,-1.13,-3.55,2.16
1969-02-12,0.5,-2.33,1.85
1969-02-13,-6.07,-11.69,-2.62
1969-02-14,-10.4,-16.99,-5.95
1969-02-15,-7.57,-10.09,-5.58
1969-02-16,-2.24,-6.58,-0.3
1969-02-17,-2.39,-5.8,-0.49
1969-02-18,-3.62,-6.42,-1.83
1969-02-19,-2.58,-5.23,0.14
1969-02-20,5.05,0.83,7.08
1969-02-21,7.33,4.95,11.04
1969-02-22,7.98,5.37,11.22
1969-02-23,7.08,2.65,11.94
1969-02-24,4.65,1.72,7.21
1969-02-25,4.87,2.63,5.84
1969-02-26,0.38,-0.58,2.46
1969-02-27,0.82,-0.42,2.09
1969-02-28,2.73,0.29,6.27
1969-03-01,1.39,-1.14,4.7
1969-03-02,1.85,-1.06,4.33
1969-03-03,4.93,1.95,8.08
1969-03-04,4.52,0.05,9.17
1969-03-05,1.87,-2.61,7.15
1969-03-06,1.84,-3.23,7.75
1969-03-07,0.96,-2.59,5.54
1969-03-08,3.31,-2.25,9.92
1969-03-09,3.83,-1.25,9.76
1969-03-10,4.29,-1.29,9.42
1969-03-11,6.7,3.03,9.17
1969-03-12,6.69,2.88,9.86
1969-03-13,10.41,7.73,12.89
